name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license
Euhelopus,euhelopus,Euhelopus,5,387068,herbivorous,sauropod,sauropod,10.0,152.1,100.5,123.955,39.099999999999994,Saurischia,,Liaoning,41.603352,117.949997,3,True,True,True,3,0.35,0.8,0.25,euhelopus,0.2,0.27641099855282203,euhelopus,silhouette,,,
Euoplocephalus,euoplocephalus,Euoplocephalus,22,475061,herbivorous,armored dinosaur,armored,7.0,83.6,66.0,77.05,12.900000000000006,Ornithischia,Ankylosauridae,Alberta,50.745821,-111.54922450000001,3,True,True,True,4,0.35,1.0,0.3,euoplocephalus,0.2,0.18958031837916064,euoplocephalus,silhouette,,,
Europasaurus,europasaurus,Europasaurus,2,512989,herbivorous,sauropod,sauropod,6.2,157.3,150.8,153.975,5.049999999999997,Saurischia,Brachiosauridae,Niedersachsen,51.901001,10.494150000000001,2,True,True,True,4,0.35,0.8,0.25,europasaurus,0.2,0.16642547033285096,europasaurus,silhouette,,,
Europelta,europelta,Europelta,1,1185312,unknown,,unknown,,112.03,109.0,110.515,3.030000000000001,Ornithischia,Nodosauridae,Aragón,41.022659,-0.566268,1,True,False,False,2,0.5,0.5,0.5,europelta,0.4,,europelta,silhouette,,,
Eustreptospondylus,eustreptospondylus,Eustreptospondylus,1,517989,carnivorous,large theropod,theropod,7.0,164.7,161.2,162.95,3.5,Saurischia,Megalosauridae,England,51.782223,-1.287778,1,True,True,True,4,1.0,0.55,0.9,eustreptospondylus,1.0,0.18958031837916064,eustreptospondylus,silhouette,,,
Eutynichnium,eutynichnium,Eutynichnium,1,489227,unknown,,unknown,,166.1,157.3,161.7,8.799999999999983,Saurischia,,Coimbra,40.178612,-8.895556,1,True,False,False,1,0.5,0.5,0.5,eutynichnium,0.4,,eutynichnium,silhouette,,,
Evazoum,evazoum,Evazoum,6,778203,unknown,,unknown,,232.0,199.3,218.25,19.5,Saurischia,,New Mexico,35.957251,-103.4569435,3,True,False,False,1,0.5,0.5,0.5,evazoum,0.4,,evazoum,silhouette,,,
Falcarius,falcarius,Falcarius,2,495801,unknown,,unknown,,129.4,125.0,127.2,4.400000000000006,Saurischia,,Utah,38.909479,-110.1055035,1,True,False,False,1,0.5,0.5,0.5,falcarius,0.4,,falcarius,silhouette,,,
Fenestrosaurus,fenestrosaurus,Fenestrosaurus,1,487434,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,,Omnogov,44.156948,103.692329,1,True,False,False,1,0.5,0.5,0.5,fenestrosaurus,0.4,,fenestrosaurus,silhouette,,,
Ferganasaurus,ferganasaurus,Ferganasaurus,1,520778,unknown,,unknown,,166.1,163.5,164.8,2.5999999999999943,Saurischia,,Jalal-Abad,41.333057,72.125,1,True,False,False,1,0.5,0.5,0.5,ferganasaurus,0.4,,ferganasaurus,silhouette,,,
Ferganocephale,ferganocephale,Ferganocephale,3,391679,unknown,,unknown,,166.1,163.5,164.8,2.5999999999999943,Ornithischia,,Jalal-Abad,41.326111,72.238251,1,True,False,False,1,0.5,0.5,0.5,ferganocephale,0.4,,ferganocephale,silhouette,,,
Fosterovenator,fosterovenator,Fosterovenator,1,1248848,unknown,,unknown,,157.3,145.0,151.15,12.300000000000011,Saurischia,Ceratosauridae,Wyoming,41.8825,-106.1073,1,True,False,False,2,0.5,0.5,0.5,fosterovenator,0.4,,fosterovenator,silhouette,,,
Fruitadens,fruitadens,Fruitadens,3,663699,unknown,,unknown,,150.8,145.0,147.9,5.800000000000011,Ornithischia,Heterodontosauridae,Colorado,39.200001,-108.800003,1,True,False,False,2,0.5,0.5,0.5,fruitadens,0.4,,fruitadens,silhouette,,,
Fukuiraptor,fukuiraptor,Fukuiraptor,2,395215,carnivorous,large theropod,theropod,4.2,136.4,125.0,129.0625,7.675000000000004,Saurischia,Neovenatoridae,Fukui,36.1136135,137.72097000000002,2,True,True,True,4,1.0,0.55,0.9,fukuiraptor,1.0,0.10853835021707671,fukuiraptor,silhouette,,,
Fukuisaurus,fukuisaurus,Fukuisaurus,1,395217,herbivorous,ornithopod,ornithopod,4.7,129.4,125.0,127.2,4.400000000000006,Ornithischia,,Fukui,36.116669,136.550003,1,True,True,True,3,0.35,0.6,0.75,fukuisaurus,0.2,0.12301013024602027,fukuisaurus,silhouette,,,
Fukuititan,fukuititan,Fukuititan,1,801924,unknown,,unknown,,129.4,125.0,127.2,4.400000000000006,Saurischia,,Fukui,36.116669,136.550003,1,True,False,False,1,0.5,0.5,0.5,fukuititan,0.4,,fukuititan,silhouette,,,
Fuscinapedis,fuscinapedis,Fuscinapedis,1,293757,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,,Texas,33.00111,-97.132774,1,True,False,False,1,0.5,0.5,0.5,fuscinapedis,0.4,,fuscinapedis,silhouette,,,
Fusuisaurus,fusuisaurus,Fusuisaurus,1,828528,unknown,,unknown,,145.0,100.5,122.75,44.5,Saurischia,,Guangxi,22.639444,107.907501,1,True,False,False,1,0.5,0.5,0.5,fusuisaurus,0.4,,fusuisaurus,silhouette,,,
Futalognkosaurus,futalognkosaurus,Futalognkosaurus,1,489976,unknown,,unknown,,93.5,85.8,89.65,7.700000000000003,Saurischia,,Neuquén,-38.453194,-68.724556,1,True,False,False,1,0.5,0.5,0.5,futalognkosaurus,0.4,,futalognkosaurus,silhouette,,,
Galeamopus,galeamopus,Galeamopus,4,485071,unknown,,unknown,,157.3,145.0,151.15,12.300000000000011,Saurischia,Diplodocidae,Wyoming,42.833471,-106.4145855,2,True,False,False,2,0.5,0.5,0.5,galeamopus,0.4,,galeamopus,silhouette,,,
Gallimimus,gallimimus,Gallimimus,25,387402,omnivorous,large theropod,theropod,6.0,100.5,66.0,74.8,17.599999999999994,Saurischia,Ornithomimidae,Omnogov,43.515556,100.503891,3,True,True,True,4,0.65,0.55,0.9,gallimimus,0.6,0.16063675832127353,gallimimus,silhouette,,,
Galvesaurus,galvesaurus,Galvesaurus,1,527946,unknown,,unknown,,150.8,145.0,147.9,5.800000000000011,Saurischia,,Aragón,40.66296,-0.884602,1,True,False,False,1,0.5,0.5,0.5,galvesaurus,0.4,,galvesaurus,silhouette,,,
Gannansaurus,gannansaurus,Gannansaurus,1,1151788,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,,Jiangxi,25.729168,114.806389,1,True,False,False,1,0.5,0.5,0.5,gannansaurus,0.4,,gannansaurus,silhouette,,,
Ganzhousaurus,ganzhousaurus,Ganzhousaurus,1,1126121,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Oviraptoridae,Jiangxi,25.816668,114.933334,1,True,False,False,2,0.5,0.5,0.5,ganzhousaurus,0.4,,ganzhousaurus,silhouette,,,
Gargoyleosaurus,gargoyleosaurus,Gargoyleosaurus,1,491253,herbivorous,armored dinosaur,armored,4.0,157.3,152.1,154.7,5.200000000000017,Ornithischia,Nodosauridae,Wyoming,41.967098,-106.291,1,True,True,True,4,0.35,1.0,0.3,gargoyleosaurus,0.2,0.10274963820549927,gargoyleosaurus,silhouette,,,
Garudimimus,garudimimus,Garudimimus,1,804049,omnivorous,large theropod,theropod,4.7,100.5,83.6,92.05,16.900000000000006,Saurischia,,Omnogov,43.144169,107.518059,1,True,True,True,3,0.65,0.55,0.9,garudimimus,0.6,0.12301013024602027,garudimimus,silhouette,,,
Gasosaurus,gasosaurus,Gasosaurus,1,402867,carnivorous,small theropod,theropod,4.0,170.3,163.5,166.9,6.800000000000011,Saurischia,,Sichuan,29.411388,104.852501,1,True,True,True,3,1.0,0.55,0.9,gasosaurus,1.0,0.10274963820549927,gasosaurus,silhouette,,,
Gasparinisaura,gasparinisaura,Gasparinisaura,3,517459,herbivorous,ornithopod,ornithopod,0.8,83.5,70.6,77.05,12.900000000000006,Ornithischia,,Río Negro,-38.844379,-68.030663,1,True,True,True,3,0.35,0.6,0.75,gasparinisaura,0.2,0.010130246020260494,gasparinisaura,silhouette,,,
Gastonia,gastonia,Gastonia,3,284148,herbivorous,armored dinosaur,armored,4.6,129.4,122.46,127.2,4.400000000000006,Ornithischia,Nodosauridae,Utah,38.826099,-109.567902,1,True,True,True,4,0.35,1.0,0.3,gastonia,0.2,0.12011577424023154,gastonia,silhouette,,,
Geminiraptor,geminiraptor,Geminiraptor,1,1041316,unknown,,unknown,,129.4,125.0,127.2,4.400000000000006,Saurischia,Troodontidae,Utah,38.90987,-110.110764,1,True,False,False,2,0.5,0.5,0.5,geminiraptor,0.4,,geminiraptor,silhouette,,,
Genusaurus,genusaurus,Genusaurus,1,651823,unknown,,unknown,,109.0,105.3,107.15,3.700000000000003,Saurischia,Abelisauridae,Provence-Alpes-Côte-d'Azur,44.183331,5.9,1,True,False,False,2,0.5,0.5,0.5,genusaurus,0.4,,genusaurus,silhouette,,,
Genyodectes,genyodectes,Genyodectes,1,465496,unknown,,unknown,,125.0,113.0,119.0,12.0,Saurischia,,Chubut,-44.48333,-70.0093,1,True,False,False,1,0.5,0.5,0.5,genyodectes,0.4,,genyodectes,silhouette,,,
Gideonmantellia,gideonmantellia,Gideonmantellia,1,382521,unknown,,unknown,,130.0,125.45,127.725,4.549999999999997,Ornithischia,,Aragón,40.647625,-0.883291,1,True,False,False,1,0.5,0.5,0.5,gideonmantellia,0.4,,gideonmantellia,silhouette,,,
Giganotosaurus,giganotosaurus,Giganotosaurus,3,297301,carnivorous,large theropod,theropod,12.5,99.6,93.5,96.55,6.099999999999994,Saurischia,Carcharodontosauridae,Neuquén,-39.206501,-68.75,1,True,True,True,4,1.0,0.55,0.9,giganotosaurus,1.0,0.3487698986975398,giganotosaurus,silhouette,,,
Gigantoraptor,gigantoraptor,Gigantoraptor,1,679941,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Caenagnathidae,Nei Mongol,43.548889,111.870834,1,True,False,False,2,0.5,0.5,0.5,gigantoraptor,0.4,,gigantoraptor,silhouette,,,
Gigantspinosaurus,gigantspinosaurus,Gigantspinosaurus,1,624286,unknown,,unknown,,163.5,157.3,160.4,6.199999999999989,Ornithischia,,Sichuan,29.399981,104.779999,1,True,False,False,1,0.5,0.5,0.5,gigantspinosaurus,0.4,,gigantspinosaurus,silhouette,,,
Gilmoreosaurus,gilmoreosaurus,Gilmoreosaurus,2,487485,herbivorous,ornithopod,ornithopod,6.0,83.5,70.6,77.05,12.900000000000006,Ornithischia,,Nei Mongol,43.772221,111.929169,1,True,True,True,3,0.35,0.6,0.75,gilmoreosaurus,0.2,0.16063675832127353,gilmoreosaurus,silhouette,,,
Giraffatitan,giraffatitan,Giraffatitan,42,475067,herbivorous,sauropod,sauropod,23.0,163.5,145.0,148.55,7.099999999999994,Saurischia,Brachiosauridae,Lindi,-9.704556,39.22842,1,True,True,True,4,0.35,0.8,0.25,giraffatitan,0.2,0.6526772793053547,giraffatitan,silhouette,,,
Glacialisaurus,glacialisaurus,Glacialisaurus,1,475135,unknown,,unknown,,199.3,182.7,191.0,16.600000000000023,Saurischia,Massospondylidae,Unknown,-84.333336,166.449997,1,True,False,False,2,0.5,0.5,0.5,glacialisaurus,0.4,,glacialisaurus,silhouette,,,
Glyptodontopelta,glyptodontopelta,Glyptodontopelta,2,591676,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Nodosauridae,New Mexico,36.314483499999994,-108.0153505,1,True,False,False,2,0.5,0.5,0.5,glyptodontopelta,0.4,,glyptodontopelta,silhouette,,,
Gobiceratops,gobiceratops,Gobiceratops,1,920618,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,Bagaceratopsidae,Omnogov,43.299999,99.599998,1,True,False,False,2,0.5,0.5,0.5,gobiceratops,0.4,,gobiceratops,silhouette,,,
Gobisaurus,gobisaurus,Gobisaurus,1,621556,herbivorous,armored dinosaur,armored,5.0,93.9,89.8,91.85,4.1000000000000085,Ornithischia,Ankylosauridae,Nei Mongol,40.301338,105.943283,1,True,True,True,4,0.35,1.0,0.3,gobisaurus,0.2,0.1316931982633864,gobisaurus,silhouette,,,
Gobititan,gobititan,Gobititan,1,602121,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,,Gansu,41.509445,97.616669,1,True,False,False,1,0.5,0.5,0.5,gobititan,0.4,,gobititan,silhouette,,,
Gobivenator,gobivenator,Gobivenator,1,1191167,unknown,,unknown,,83.6,72.1,77.85,11.5,Saurischia,Troodontidae,Ömnögovi Aimag,44.051388,102.82222,1,True,False,False,2,0.5,0.5,0.5,gobivenator,0.4,,gobivenator,silhouette,,,
Gojirasaurus,gojirasaurus,Gojirasaurus,1,490747,unknown,,unknown,,228.0,208.5,218.25,19.5,Saurischia,,New Mexico,35.365276,-103.379997,1,True,False,False,1,0.5,0.5,0.5,gojirasaurus,0.4,,gojirasaurus,silhouette,,,
Gondwanatitan,gondwanatitan,Gondwanatitan,2,513418,unknown,,unknown,,93.9,66.0,83.2,16.800000000000004,Saurischia,,Mato Grosso,-13.635817,-53.636389,2,True,False,False,1,0.5,0.5,0.5,gondwanatitan,0.4,,gondwanatitan,silhouette,,,
Gongpoquansaurus,gongpoquansaurus,Gongpoquansaurus,1,458365,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Ornithischia,,Gansu,41.575001,97.583336,1,True,False,False,1,0.5,0.5,0.5,gongpoquansaurus,0.4,,gongpoquansaurus,silhouette,,,
Gongxianosaurus,gongxianosaurus,Gongxianosaurus,1,513498,unknown,,unknown,,182.7,174.1,178.39999999999998,8.599999999999994,Saurischia,,Sichuan,28.35,104.783302,1,True,False,False,1,0.5,0.5,0.5,gongxianosaurus,0.4,,gongxianosaurus,silhouette,,,
Gorgosaurus,gorgosaurus,Gorgosaurus,15,139242,carnivorous,large theropod,theropod,8.6,83.6,66.0,77.05,12.900000000000006,Saurischia,Tyrannosauridae,Alberta,50.737015,-111.528732,4,True,True,True,4,1.0,0.55,0.9,gorgosaurus,1.0,0.23589001447178007,gorgosaurus,silhouette,,,
Goyocephale,goyocephale,Goyocephale,1,149987,herbivorous,large theropod,theropod,2.0,86.3,66.0,76.15,20.299999999999997,Ornithischia,,Omnogov,48.583332,102.066666,1,True,True,True,3,0.35,0.55,0.9,goyocephale,0.2,0.044862518089725044,goyocephale,silhouette,,,
Graciliceratops,graciliceratops,Graciliceratops,1,150851,herbivorous,ceratopsian,ceratopsian,,100.5,83.6,92.05,16.900000000000006,Ornithischia,,Omnogov,43.938889,101.331947,1,True,False,False,2,0.35,0.85,0.45,graciliceratops,0.2,,graciliceratops,silhouette,,,
Graciliraptor,graciliraptor,Graciliraptor,1,811553,unknown,,unknown,,125.45,122.46,123.955,2.990000000000009,Saurischia,Dromaeosauridae,Liaoning,41.603352,120.913269,1,True,False,False,2,0.5,0.5,0.5,graciliraptor,0.4,,graciliraptor,silhouette,,,
Grallator (Grallator),grallator-grallator,Grallator (Grallator),1,775071,unknown,,unknown,,201.3,196.5,198.9,4.800000000000011,Saurischia,Eubrontidae,Swietokrzyskie,50.933334,21.633333,1,True,False,False,2,0.5,0.5,0.5,grallator-grallator,0.4,,grallator-grallator,silhouette,,,
Gregaripus,gregaripus,Gregaripus,1,922211,unknown,,unknown,,228.0,208.5,218.25,19.5,Ornithischia,,Virginia,38.750832,-77.475555,1,True,False,False,1,0.5,0.5,0.5,gregaripus,0.4,,gregaripus,silhouette,,,
Gryphoceratops,gryphoceratops,Gryphoceratops,1,1024996,unknown,,unknown,,85.8,83.5,84.65,2.299999999999997,Ornithischia,Leptoceratopsidae,Alberta,49.083698,-111.436096,1,True,False,False,2,0.5,0.5,0.5,gryphoceratops,0.4,,gryphoceratops,silhouette,,,
Gryposaurus,gryposaurus,Gryposaurus,17,139294,herbivorous,ornithopod,ornithopod,10.0,85.8,70.6,77.05,12.900000000000006,Ornithischia,Hadrosauridae,Alberta,50.739853,-111.529999,3,True,True,True,4,0.35,0.6,0.75,gryposaurus,0.2,0.27641099855282203,gryposaurus,silhouette,,,
Guaibasaurus,guaibasaurus,Guaibasaurus,3,513417,herbivorous,small theropod,theropod,1.8,228.0,208.5,218.25,19.5,Saurischia,Guaibasauridae,Rio Grande do Sul,-29.66667,-52.849998,1,True,True,True,4,0.35,0.55,0.9,guaibasaurus,0.2,0.039073806078147616,guaibasaurus,silhouette,,,
Guanlong,guanlong,Guanlong,1,560918,carnivorous,small theropod,theropod,3.0,163.5,157.3,160.4,6.199999999999989,Saurischia,Proceratosauridae,Xinjiang,45.171223,88.9217,1,True,True,True,4,1.0,0.55,0.9,guanlong,1.0,0.07380607814761216,guanlong,silhouette,,,
Hadrosaurichnus,hadrosaurichnus,Hadrosaurichnus,3,457795,unknown,,unknown,,83.5,66.0,69.05,6.099999999999994,Saurischia,,Alba,-15.206967,-65.953453,3,True,False,False,1,0.5,0.5,0.5,hadrosaurichnus,0.4,,hadrosaurichnus,silhouette,,,
Hadrosaurus,hadrosaurus,Hadrosaurus,12,255623,herbivorous,ornithopod,ornithopod,9.0,85.8,66.0,77.85,11.5,Ornithischia,Hadrosauridae,New Jersey,40.306528,-74.706329,5,True,True,True,4,0.35,0.6,0.75,hadrosaurus,0.2,0.2474674384949349,hadrosaurus,silhouette,,,
Haestasaurus,haestasaurus,Haestasaurus,1,256680,unknown,,unknown,,145.0,132.9,138.95,12.099999999999994,Saurischia,,England,50.849998,0.6,1,True,False,False,1,0.5,0.5,0.5,haestasaurus,0.4,,haestasaurus,silhouette,,,
Hagryphus,hagryphus,Hagryphus,1,560990,omnivorous,small theropod,theropod,3.0,83.5,70.6,77.05,12.900000000000006,Saurischia,Caenagnathidae,Utah,37.647072,-111.862358,1,True,True,True,4,0.65,0.55,0.9,hagryphus,0.6,0.07380607814761216,hagryphus,silhouette,,,
Hanssuesia,hanssuesia,Hanssuesia,2,606144,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,Pachycephalosauridae,Alberta,50.826555,-111.5981405,1,True,False,False,2,0.5,0.5,0.5,hanssuesia,0.4,,hanssuesia,silhouette,,,
Haplocanthosaurus,haplocanthosaurus,Haplocanthosaurus,6,408085,herbivorous,sauropod,sauropod,21.5,157.3,145.0,152.925,8.750000000000014,Saurischia,,Colorado,40.677718999999996,-106.345158,2,True,True,True,3,0.35,0.8,0.25,haplocanthosaurus,0.2,0.6092619392185239,haplocanthosaurus,silhouette,,,
Haplocheirus,haplocheirus,Haplocheirus,1,1093827,unknown,,unknown,,163.5,157.3,160.4,6.199999999999989,Saurischia,,Xinjiang,45.191288,88.919884,1,True,False,False,1,0.5,0.5,0.5,haplocheirus,0.4,,haplocheirus,silhouette,,,
Harpymimus,harpymimus,Harpymimus,1,513561,omnivorous,small theropod,theropod,2.0,109.0,99.6,104.3,9.400000000000006,Saurischia,,Dornogov,45.845833,108.398613,1,True,True,True,3,0.65,0.55,0.9,harpymimus,0.6,0.044862518089725044,harpymimus,silhouette,,,
Haya,haya,Haya,1,920588,unknown,,unknown,,86.3,83.6,84.94999999999999,2.700000000000003,Ornithischia,Thescelosauridae,Dornogov,44.393677,109.35318,1,True,False,False,2,0.5,0.5,0.5,haya,0.4,,haya,silhouette,,,
Helioceratops,helioceratops,Helioceratops,1,775784,unknown,,unknown,,125.0,93.9,109.45,31.099999999999994,Ornithischia,,Jilin,43.585079,124.894295,1,True,False,False,1,0.5,0.5,0.5,helioceratops,0.4,,helioceratops,silhouette,,,
Herrerasaurus,herrerasaurus,Herrerasaurus,11,256435,carnivorous,small theropod,theropod,3.0,237.0,201.3,232.5,9.0,Saurischia,Herrerasauridae,San Juan,-29.216669,-68.699997,1,True,True,True,4,1.0,0.55,0.9,herrerasaurus,1.0,0.07380607814761216,herrerasaurus,silhouette,,,
Hesperonychus,hesperonychus,Hesperonychus,4,805393,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Dromaeosauridae,Alberta,49.61985,-111.0003315,1,True,False,False,2,0.5,0.5,0.5,hesperonychus,0.4,,hesperonychus,silhouette,,,
Heterodontosaurus,heterodontosaurus,Heterodontosaurus,6,566780,herbivorous,ornithopod,ornithopod,1.2,228.0,182.7,195.55,9.5,Ornithischia,Heterodontosauridae,Eastern Cape,-30.533316499999998,27.4750165,4,True,True,True,4,0.35,0.6,0.75,heterodontosaurus,0.2,0.021707670043415343,heterodontosaurus,silhouette,,,
Hexing,hexing,Hexing,1,1070037,unknown,,unknown,,130.0,122.46,126.22999999999999,7.540000000000006,Saurischia,,Liaoning,41.584,120.950996,1,True,False,False,1,0.5,0.5,0.5,hexing,0.4,,hexing,silhouette,,,
Hexinlusaurus,hexinlusaurus,Hexinlusaurus,1,402859,unknown,,unknown,,170.3,163.5,166.9,6.800000000000011,Ornithischia,,Sichuan,29.411388,104.852501,1,True,False,False,1,0.5,0.5,0.5,hexinlusaurus,0.4,,hexinlusaurus,silhouette,,,
Heyuannia,heyuannia,Heyuannia,1,533360,omnivorous,small theropod,theropod,2.0,72.1,66.0,69.05,6.099999999999994,Saurischia,Oviraptoridae,Guangdong,24.1789,114.82,1,True,True,True,4,0.65,0.55,0.9,heyuannia,0.6,0.044862518089725044,heyuannia,silhouette,,,
Hippodraco,hippodraco,Hippodraco,1,922735,unknown,,unknown,,130.0,122.46,126.22999999999999,7.540000000000006,Ornithischia,,Utah,38.8293,-109.470901,1,True,False,False,1,0.5,0.5,0.5,hippodraco,0.4,,hippodraco,silhouette,,,
Histriasaurus,histriasaurus,Histriasaurus,1,283057,unknown,,unknown,,136.4,125.45,130.925,10.950000000000003,Saurischia,Rebbachisauridae,Istarska Zupanija,45.040558,13.783611,1,True,False,False,2,0.5,0.5,0.5,histriasaurus,0.4,,histriasaurus,silhouette,,,
Homalocephale,homalocephale,Homalocephale,2,678493,herbivorous,ornithopod,ornithopod,1.5,83.6,66.0,74.8,17.599999999999994,Ornithischia,,Omnogov,43.4984745,101.16,1,True,True,True,3,0.35,0.6,0.75,homalocephale,0.2,0.03039073806078148,homalocephale,silhouette,,,
Hopiichnus,hopiichnus,Hopiichnus,1,1033898,unknown,,unknown,,199.3,182.7,191.0,16.600000000000023,Saurischia,Ornithomimidae,Arizona,36.104897,-111.208336,1,True,False,False,2,0.5,0.5,0.5,hopiichnus,0.4,,hopiichnus,silhouette,,,
Hoplitosaurus,hoplitosaurus,Hoplitosaurus,2,477945,unknown,,unknown,,129.4,125.0,127.2,4.400000000000006,Ornithischia,Nodosauridae,South Dakota,41.1355515,-106.509499,2,True,False,False,2,0.5,0.5,0.5,hoplitosaurus,0.4,,hoplitosaurus,silhouette,,,
Huabeisaurus,huabeisaurus,Huabeisaurus,1,460633,unknown,,unknown,,100.5,72.1,86.3,28.400000000000006,Saurischia,,Shanxi,40.189999,114.0439,1,True,False,False,1,0.5,0.5,0.5,huabeisaurus,0.4,,huabeisaurus,silhouette,,,
Hualianceratops,hualianceratops,Hualianceratops,1,1307887,unknown,,unknown,,163.5,157.3,160.4,6.199999999999989,Ornithischia,Chaoyangsauridae,Xinjiang,45.191288,88.919884,1,True,False,False,2,0.5,0.5,0.5,hualianceratops,0.4,,hualianceratops,silhouette,,,
Huanansaurus,huanansaurus,Huanansaurus,1,1285645,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,Oviraptoridae,Jiangxi,25.816668,114.933334,1,True,False,False,2,0.5,0.5,0.5,huanansaurus,0.4,,huanansaurus,silhouette,,,
Huanghetitan,huanghetitan,Huanghetitan,1,785829,unknown,,unknown,,145.0,100.5,122.75,44.5,Saurischia,,Gansu,35.94083,103.312798,1,True,False,False,1,0.5,0.5,0.5,huanghetitan,0.4,,huanghetitan,silhouette,,,
Huangshanlong,huangshanlong,Huangshanlong,1,1244127,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,Mamenchisauridae,Anhui,29.716667,118.333336,1,True,False,False,2,0.5,0.5,0.5,huangshanlong,0.4,,huangshanlong,silhouette,,,
Huaxiagnathus,huaxiagnathus,Huaxiagnathus,1,535892,unknown,,unknown,,130.0,122.46,126.22999999999999,7.540000000000006,Saurischia,Compsognathidae,Liaoning,42.022499,125.056801,1,True,False,False,2,0.5,0.5,0.5,huaxiagnathus,0.4,,huaxiagnathus,silhouette,,,
Huaxiaosaurus,huaxiaosaurus,Huaxiaosaurus,1,873169,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,Hadrosauridae,Shandong,37.465832,120.984718,1,True,False,False,2,0.5,0.5,0.5,huaxiaosaurus,0.4,,huaxiaosaurus,silhouette,,,
Huayangosaurus,huayangosaurus,Huayangosaurus,1,402861,herbivorous,armored dinosaur,armored,4.5,170.3,163.5,166.9,6.800000000000011,Ornithischia,,Sichuan,29.411388,104.852501,1,True,True,True,3,0.35,1.0,0.3,huayangosaurus,0.2,0.11722141823444283,huayangosaurus,silhouette,,,
Hudiesaurus,hudiesaurus,Hudiesaurus,1,458375,unknown,,unknown,,163.5,145.0,154.25,18.5,Saurischia,,Xinjiang,42.866669,90.166672,1,True,False,False,1,0.5,0.5,0.5,hudiesaurus,0.4,,hudiesaurus,silhouette,,,
Huehuecanauhtlus,huehuecanauhtlus,Huehuecanauhtlus,2,544987,unknown,,unknown,,86.3,83.6,84.94999999999999,2.700000000000003,Ornithischia,,Michoacán,19.05111,-100.7064705,1,True,False,False,1,0.5,0.5,0.5,huehuecanauhtlus,0.4,,huehuecanauhtlus,silhouette,,,
Hulsanpes,hulsanpes,Hulsanpes,1,1341984,unknown,,unknown,,83.6,72.1,77.85,11.5,Saurischia,,Omnogov,43.499592,101.125427,1,True,False,False,1,0.5,0.5,0.5,hulsanpes,0.4,,hulsanpes,silhouette,,,
