name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license,silhouette_type
Deinonychus,deinonychus,Deinonychus,38,367439,carnivorous,small theropod,theropod,3.0,125.0,100.5,106.75,12.5,Saurischia,Dromaeosauridae,Montana,45.2262,-108.3170355,5,True,True,True,4,1.0,0.55,0.9,deinonychus,1.0,0.0738060781476121,deinonychus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Delapparentia,delapparentia,Delapparentia,2,636497,unknown,,unknown,,136.4,125.45,129.325,7.75,Ornithischia,,Aragón,40.802338,-0.813841,1,True,False,False,1,0.5,0.5,0.5,delapparentia,0.4,,delapparentia,silhouette,dino_images/images/dinos/general.jpg,,,general
Delatorrichnus,delatorrichnus,Delatorrichnus,2,790507,unknown,,unknown,,201.3,157.3,180.3,6.799999999999997,Ornithischia,,Santa Cruz,1.7788640000000022,-23.7157555,2,True,False,False,1,0.5,0.5,0.5,delatorrichnus,0.4,,delatorrichnus,silhouette,dino_images/images/dinos/general.jpg,,,general
Deltadromeus,deltadromeus,Deltadromeus,5,262166,carnivorous,large theropod,theropod,8.1,99.6,93.5,96.55,6.099999999999994,Saurischia,,Matruh,28.43112,28.914782,2,True,True,True,3,1.0,0.55,0.9,deltadromeus,1.0,0.2214182344428364,deltadromeus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Demandasaurus,demandasaurus,Demandasaurus,1,502071,unknown,,unknown,,130.0,122.46,126.23,7.540000000000006,Saurischia,Rebbachisauridae,Castilla y Leon,42.016701,-3.3333,1,True,False,False,2,0.5,0.5,0.5,demandasaurus,0.4,,demandasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Deuterotetrapous,deuterotetrapous,Deuterotetrapous,1,1365954,unknown,,unknown,,247.2,242.0,244.6,5.199999999999989,Saurischia,,England,52.945992,-1.349473,1,True,False,False,1,0.5,0.5,0.5,deuterotetrapous,0.4,,deuterotetrapous,silhouette,dino_images/images/dinos/general.jpg,,,general
Diabloceratops,diabloceratops,Diabloceratops,2,782319,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Utah,37.184584,-111.497917,1,True,False,False,2,0.5,0.5,0.5,diabloceratops,0.4,,diabloceratops,silhouette,dino_images/images/dinos/general.jpg,,,general
Diamantinasaurus,diamantinasaurus,Diamantinasaurus,2,591690,unknown,,unknown,,100.5,89.3,95.725,8.649999999999999,Saurischia,,Queensland,-22.274027500000003,142.808891,1,True,False,False,1,0.5,0.5,0.5,diamantinasaurus,0.4,,diamantinasaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dicraeosaurus,dicraeosaurus,Dicraeosaurus,18,475141,herbivorous,sauropod,sauropod,20.0,163.5,145.0,148.55,7.099999999999994,Saurischia,Dicraeosauridae,Lindi,-9.704556,39.22842,2,True,True,True,4,0.35,0.8,0.25,dicraeosaurus,0.2,0.5658465991316932,dicraeosaurus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Dilong,dilong,Dilong,2,537572,unknown,,unknown,,130.0,122.46,126.23,7.540000000000006,Saurischia,,Liaoning,41.6115765,120.904686,1,True,False,False,1,0.5,0.5,0.5,dilong,0.4,,dilong,silhouette,dino_images/images/dinos/general.jpg,,,general
Dilophosauripus,dilophosauripus,Dilophosauripus,5,382153,unknown,,unknown,,208.5,182.7,203.9,9.199999999999989,Saurischia,Grallatoridae,Arizona,36.099998,-111.243332,2,True,False,False,2,0.5,0.5,0.5,dilophosauripus,0.4,,dilophosauripus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dilophosaurus,dilophosaurus,Dilophosaurus,7,150849,carnivorous,large theropod,theropod,6.0,201.3,182.7,191.0,16.600000000000023,Saurischia,,Arizona,35.679169,-110.32,3,True,True,True,3,1.0,0.55,0.9,dilophosaurus,1.0,0.1606367583212735,dilophosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Dinehichnus,dinehichnus,Dinehichnus,4,540059,unknown,,unknown,,163.5,145.0,154.475,5.200000000000017,Ornithischia,,Colorado,39.2901975,-58.9355425,4,True,False,False,1,0.5,0.5,0.5,dinehichnus,0.4,,dinehichnus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dinosauropodes,dinosauropodes,Dinosauropodes,3,519621,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,,Utah,39.693802,-110.919899,1,True,False,False,1,0.5,0.5,0.5,dinosauropodes,0.4,,dinosauropodes,silhouette,dino_images/images/dinos/general.jpg,,,general
Diplodocus,diplodocus,Diplodocus,57,149598,herbivorous,sauropod,sauropod,26.0,161.2,145.0,151.15,12.300000000000011,Saurischia,Diplodocidae,Wyoming,41.901386,-106.310997,7,True,True,True,4,0.35,0.8,0.25,diplodocus,0.2,0.739507959479016,diplodocus,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Dongbeititan,dongbeititan,Dongbeititan,1,826856,unknown,,unknown,,129.4,125.0,127.2,4.400000000000006,Saurischia,,Liaoning,41.765495,120.717308,1,True,False,False,1,0.5,0.5,0.5,dongbeititan,0.4,,dongbeititan,silhouette,dino_images/images/dinos/general.jpg,,,general
Dongyangopelta,dongyangopelta,Dongyangopelta,1,1151791,unknown,,unknown,,113.0,93.9,103.45,19.09999999999999,Ornithischia,Nodosauridae,Zhejiang,28.709999,119.209999,1,True,False,False,2,0.5,0.5,0.5,dongyangopelta,0.4,,dongyangopelta,silhouette,dino_images/images/dinos/general.jpg,,,general
Dongyangosaurus,dongyangosaurus,Dongyangosaurus,1,984121,unknown,,unknown,,100.5,93.9,97.2,6.599999999999994,Saurischia,,Zhejiang,29.266666,120.210831,1,True,False,False,1,0.5,0.5,0.5,dongyangosaurus,0.4,,dongyangosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Draconyx,draconyx,Draconyx,2,489359,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Ornithischia,,Estremadura,39.65847,-8.7087485,1,True,False,False,1,0.5,0.5,0.5,draconyx,0.4,,draconyx,silhouette,dino_images/images/dinos/general.jpg,,,general
Dracopelta,dracopelta,Dracopelta,1,478018,unknown,,unknown,,150.8,145.0,147.9,5.800000000000011,Ornithischia,,Lisboa,39.056244,-9.415289,1,True,False,False,1,0.5,0.5,0.5,dracopelta,0.4,,dracopelta,silhouette,dino_images/images/dinos/general.jpg,,,general
Dracoraptor,dracoraptor,Dracoraptor,1,1311443,unknown,,unknown,,201.3,199.3,200.3,2.0,Saurischia,,Wales,51.406387,-3.169722,1,True,False,False,1,0.5,0.5,0.5,dracoraptor,0.4,,dracoraptor,silhouette,dino_images/images/dinos/general.jpg,,,general
Dracovenator,dracovenator,Dracovenator,2,461466,unknown,,unknown,,201.3,190.8,196.05,10.5,Saurischia,,Eastern Cape,-28.9083345,27.338335,2,True,False,False,1,0.5,0.5,0.5,dracovenator,0.4,,dracovenator,silhouette,dino_images/images/dinos/general.jpg,,,general
Dreadnoughtus,dreadnoughtus,Dreadnoughtus,1,1227130,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,,Santa Cruz,-49.883331,-71.98333,1,True,False,False,1,0.5,0.5,0.5,dreadnoughtus,0.4,,dreadnoughtus,silhouette,dino_images/images/dinos/general.jpg,,,general
Drinker,drinker,Drinker,6,491451,unknown,,unknown,,157.3,145.0,148.55,7.099999999999994,Ornithischia,,Wyoming,41.9003775,-105.9909705,1,True,False,False,1,0.5,0.5,0.5,drinker,0.4,,drinker,silhouette,dino_images/images/dinos/general.jpg,,,general
Dromaeopodus,dromaeopodus,Dromaeopodus,2,707864,unknown,,unknown,,129.4,70.6,96.0,20.90000000000001,Saurischia,Dromaeopodidae,Cochabamba,8.547131499999999,26.4841155,2,True,False,False,2,0.5,0.5,0.5,dromaeopodus,0.4,,dromaeopodus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dromaeosauripus,dromaeosauripus,Dromaeosauripus,1,1223295,unknown,,unknown,,129.4,125.0,127.2,4.400000000000006,Saurischia,Dromaeopodidae,Gyeongsangnam-do,34.964722,127.984444,1,True,False,False,2,0.5,0.5,0.5,dromaeosauripus,0.4,,dromaeosauripus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dromaeosauroides,dromaeosauroides,Dromaeosauroides,1,635128,unknown,,unknown,,145.0,140.2,142.6,4.800000000000011,Saurischia,Dromaeosauridae,Bornholm,55.080208,14.752449,1,True,False,False,2,0.5,0.5,0.5,dromaeosauroides,0.4,,dromaeosauroides,silhouette,dino_images/images/dinos/general.jpg,,,general
Dromaeosaurus,dromaeosaurus,Dromaeosaurus,42,248041,carnivorous,small theropod,theropod,1.8,145.0,66.0,77.05,12.900000000000006,Saurischia,Dromaeosauridae,Alberta,50.6624125,-111.420811,6,True,True,True,4,1.0,0.55,0.9,dromaeosaurus,1.0,0.0390738060781476,dromaeosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Drusilasaura,drusilasaura,Drusilasaura,1,941813,unknown,,unknown,,99.6,89.3,94.45,10.299999999999995,Saurischia,,Santa Cruz,-46.718056,-69.665276,1,True,False,False,1,0.5,0.5,0.5,drusilasaura,0.4,,drusilasaura,silhouette,dino_images/images/dinos/general.jpg,,,general
Dryosaurus,dryosaurus,Dryosaurus,23,220165,herbivorous,ornithopod,ornithopod,4.0,161.2,145.0,151.15,12.300000000000011,Ornithischia,Dryosauridae,Wyoming,41.893055,-106.078903,6,True,True,True,4,0.35,0.6,0.75,dryosaurus,0.2,0.1027496382054992,dryosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Dryptosaurus,dryptosaurus,Dryptosaurus,15,255621,carnivorous,large theropod,theropod,6.4,113.0,66.0,69.05,6.099999999999994,Saurischia,,Wyoming,40.299999,-100.625374,5,True,True,True,3,1.0,0.55,0.9,dryptosaurus,1.0,0.1722141823444284,dryptosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Dubreuillosaurus,dubreuillosaurus,Dubreuillosaurus,1,297120,carnivorous,large theropod,theropod,,167.7,164.7,166.2,3.0,Saurischia,Megalosauridae,Basse-Normandie,49.416668,0.4,1,True,False,False,3,1.0,0.55,0.9,dubreuillosaurus,1.0,,dubreuillosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Duriatitan,duriatitan,Duriatitan,8,280927,unknown,,unknown,,166.1,93.9,148.55,7.099999999999994,Saurischia,,England,50.766701,-0.8431945,4,True,False,False,1,0.5,0.5,0.5,duriatitan,0.4,,duriatitan,silhouette,dino_images/images/dinos/general.jpg,,,general
Duriavenator,duriavenator,Duriavenator,1,516477,unknown,,unknown,,171.6,167.7,169.64999999999998,3.9000000000000057,Saurischia,Megalosauridae,England,50.961945,-2.517778,1,True,False,False,2,0.5,0.5,0.5,duriavenator,0.4,,duriavenator,silhouette,dino_images/images/dinos/general.jpg,,,general
Dyoplosaurus,dyoplosaurus,Dyoplosaurus,2,463124,unknown,,unknown,,83.6,70.6,77.44999999999999,12.200000000000005,Ornithischia,Ankylosauridae,Alberta,49.842371,-112.057068,2,True,False,False,2,0.5,0.5,0.5,dyoplosaurus,0.4,,dyoplosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dysalotosaurus,dysalotosaurus,Dysalotosaurus,1,475160,unknown,,unknown,,155.7,150.8,153.25,4.899999999999977,Ornithischia,Dryosauridae,Lindi,-9.684436,39.221272,1,True,False,False,2,0.5,0.5,0.5,dysalotosaurus,0.4,,dysalotosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dyslocosaurus,dyslocosaurus,Dyslocosaurus,1,930951,unknown,,unknown,,157.3,145.0,151.15,12.300000000000011,Saurischia,Dicraeosauridae,Wyoming,43.2425,-104.28611,1,True,False,False,2,0.5,0.5,0.5,dyslocosaurus,0.4,,dyslocosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Dystrophaeus,dystrophaeus,Dystrophaeus,1,296444,unknown,,unknown,,161.2,155.7,158.45,5.5,Saurischia,,Utah,38.122501,-109.319168,1,True,False,False,1,0.5,0.5,0.5,dystrophaeus,0.4,,dystrophaeus,silhouette,dino_images/images/dinos/general.jpg,,,general
Echinodon,echinodon,Echinodon,3,301092,unknown,,unknown,,145.0,140.2,142.6,4.800000000000011,Ornithischia,Heterodontosauridae,England,50.599998,-1.96667,1,True,False,False,2,0.5,0.5,0.5,echinodon,0.4,,echinodon,silhouette,dino_images/images/dinos/general.jpg,,,general
Edmontonia,edmontonia,Edmontonia,21,463123,herbivorous,armored dinosaur,armored,4.0,83.6,66.0,74.75,11.5,Ornithischia,Nodosauridae,Alberta,47.808201,-109.5,8,True,True,True,4,0.35,1.0,0.3,edmontonia,0.2,0.1027496382054992,edmontonia,silhouette,dino_images/images/dinos/armored.png,,,armored
Edmontosaurus,edmontosaurus,Edmontosaurus,66,280099,herbivorous,ornithopod,ornithopod,13.0,83.6,66.0,69.05,6.099999999999994,Ornithischia,Hadrosauridae,Wyoming,45.5954495,-105.2372245,9,True,True,True,4,0.35,0.6,0.75,edmontosaurus,0.2,0.3632416787264834,edmontosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Efraasia,efraasia,Efraasia,2,149988,unknown,,unknown,,228.0,208.5,216.015,11.53,Saurischia,,Baden-Württemberg,49.0440045,8.977366499999999,1,True,False,False,1,0.5,0.5,0.5,efraasia,0.4,,efraasia,silhouette,dino_images/images/dinos/general.jpg,,,general
Einiosaurus,einiosaurus,Einiosaurus,3,229315,herbivorous,ceratopsian,ceratopsian,6.0,83.6,72.1,77.85,11.5,Ornithischia,Ceratopsidae,Montana,48.966599,-112.650002,1,True,True,True,4,0.35,0.85,0.45,einiosaurus,0.2,0.1606367583212735,einiosaurus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Ekrixinatosaurus,ekrixinatosaurus,Ekrixinatosaurus,1,489952,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,Abelisauridae,Neuquén,-38.033333,-69.133331,1,True,False,False,2,0.5,0.5,0.5,ekrixinatosaurus,0.4,,ekrixinatosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Elaltitan,elaltitan,Elaltitan,1,508504,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,,Chubut,-45.971951,-69.428497,1,True,False,False,1,0.5,0.5,0.5,elaltitan,0.4,,elaltitan,silhouette,dino_images/images/dinos/general.jpg,,,general
Elaphrosaurus,elaphrosaurus,Elaphrosaurus,17,260022,carnivorous,large theropod,theropod,6.2,157.3,93.5,119.25,8.599999999999994,Saurischia,,Agadez,19.317499,9.566667,9,True,True,True,3,1.0,0.55,0.9,elaphrosaurus,1.0,0.1664254703328509,elaphrosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Elmisaurus,elmisaurus,Elmisaurus,1,1338409,unknown,,unknown,,83.6,66.0,74.8,17.599999999999994,Saurischia,Caenagnathidae,Omnogov,43.528057,101.04361,1,True,False,False,2,0.5,0.5,0.5,elmisaurus,0.4,,elmisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Elrhazosaurus,elrhazosaurus,Elrhazosaurus,1,1350009,unknown,,unknown,,125.0,113.0,119.0,12.0,Ornithischia,Dryosauridae,Agadez,16.849722,9.471944,1,True,False,False,2,0.5,0.5,0.5,elrhazosaurus,0.4,,elrhazosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Emausaurus,emausaurus,Emausaurus,1,256195,herbivorous,armored dinosaur,armored,2.0,183.0,182.0,182.5,1.0,Ornithischia,,Mecklenburg-Vorpommern,54.133331,13.05,1,True,True,True,3,0.35,1.0,0.3,emausaurus,0.2,0.044862518089725,emausaurus,silhouette,dino_images/images/dinos/armored.png,,,armored
Eoabelisaurus,eoabelisaurus,Eoabelisaurus,1,1060300,unknown,,unknown,,174.1,168.3,171.2,5.799999999999983,Saurischia,,Chubut,-43.783333,-71.583336,1,True,False,False,1,0.5,0.5,0.5,eoabelisaurus,0.4,,eoabelisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Eocarcharia,eocarcharia,Eocarcharia,2,757989,unknown,,unknown,,125.0,100.5,112.75,24.5,Saurischia,Carcharodontosauridae,Agadez,16.3666655,9.125,1,True,False,False,2,0.5,0.5,0.5,eocarcharia,0.4,,eocarcharia,silhouette,dino_images/images/dinos/general.jpg,,,general
Eocursor,eocursor,Eocursor,1,686822,unknown,,unknown,,228.0,201.3,214.65,26.69999999999999,Ornithischia,,Free State,-29.219999,27.341667,1,True,False,False,1,0.5,0.5,0.5,eocursor,0.4,,eocursor,silhouette,dino_images/images/dinos/general.jpg,,,general
Eodromaeus,eodromaeus,Eodromaeus,1,908663,unknown,,unknown,,237.0,228.0,232.5,9.0,Saurischia,,San Juan,-30.067778,-67.936386,1,True,False,False,1,0.5,0.5,0.5,eodromaeus,0.4,,eodromaeus,silhouette,dino_images/images/dinos/general.jpg,,,general
Eolambia,eolambia,Eolambia,7,285083,herbivorous,ornithopod,ornithopod,,105.3,93.5,99.4,11.799999999999995,Ornithischia,,Utah,38.690239,-111.261536,1,True,False,False,2,0.35,0.6,0.75,eolambia,0.2,,eolambia,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Eomamenchisaurus,eomamenchisaurus,Eomamenchisaurus,1,826867,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,Mamenchisauridae,Yunnan,25.947222,101.90889,1,True,False,False,2,0.5,0.5,0.5,eomamenchisaurus,0.4,,eomamenchisaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Eoraptor,eoraptor,Eoraptor,1,256434,carnivorous,small theropod,theropod,1.0,237.0,228.0,232.5,9.0,Saurischia,,San Juan,-31.10111,-68.904999,1,True,True,True,3,1.0,0.55,0.9,eoraptor,1.0,0.0159189580318379,eoraptor,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Eosauropus,eosauropus,Eosauropus,5,644887,unknown,,unknown,,228.0,201.3,218.25,19.5,Saurischia,,Colorado,38.646606,-103.152702,3,True,False,False,1,0.5,0.5,0.5,eosauropus,0.4,,eosauropus,silhouette,dino_images/images/dinos/general.jpg,,,general
Eosinopteryx,eosinopteryx,Eosinopteryx,1,1097931,unknown,,unknown,,167.7,150.8,159.25,16.899999999999977,Saurischia,,Liaoning,40.586391,119.434402,1,True,False,False,1,0.5,0.5,0.5,eosinopteryx,0.4,,eosinopteryx,silhouette,dino_images/images/dinos/general.jpg,,,general
Eotrachodon,eotrachodon,Eotrachodon,1,1340987,unknown,,unknown,,85.8,83.5,84.65,2.299999999999997,Ornithischia,Hadrosauridae,Alabama,32.40715,-86.195168,1,True,False,False,2,0.5,0.5,0.5,eotrachodon,0.4,,eotrachodon,silhouette,dino_images/images/dinos/general.jpg,,,general
Eotriceratops,eotriceratops,Eotriceratops,1,703165,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,Ceratopsidae,Alberta,51.953251,-112.935257,1,True,False,False,2,0.5,0.5,0.5,eotriceratops,0.4,,eotriceratops,silhouette,dino_images/images/dinos/general.jpg,,,general
Eotyrannus,eotyrannus,Eotyrannus,1,536560,carnivorous,large theropod,theropod,5.0,136.4,125.45,130.925,10.950000000000005,Saurischia,,England,50.630554,-1.404167,1,True,True,True,3,1.0,0.55,0.9,eotyrannus,1.0,0.1316931982633864,eotyrannus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Eousdryosaurus,eousdryosaurus,Eousdryosaurus,1,1278697,unknown,,unknown,,155.7,145.0,150.35,10.699999999999989,Ornithischia,Dryosauridae,Lisboa,39.216667,-9.333333,1,True,False,False,2,0.5,0.5,0.5,eousdryosaurus,0.4,,eousdryosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Epachthosaurus,epachthosaurus,Epachthosaurus,3,405527,unknown,,unknown,,99.6,89.3,94.45,10.299999999999995,Saurischia,,Chubut,-45.316669,-69.616669,1,True,False,False,1,0.5,0.5,0.5,epachthosaurus,0.4,,epachthosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Epichirostenotes,epichirostenotes,Epichirostenotes,1,1100654,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Caenagnathidae,Alberta,51.5863,-112.818901,1,True,False,False,2,0.5,0.5,0.5,epichirostenotes,0.4,,epichirostenotes,silhouette,dino_images/images/dinos/general.jpg,,,general
Epidendrosaurus,epidendrosaurus,Epidendrosaurus,1,292850,unknown,,unknown,,164.7,161.2,162.95,3.5,Saurischia,,Nei Mongol,41.316387,119.238609,1,True,False,False,1,0.5,0.5,0.5,epidendrosaurus,0.4,,epidendrosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Epidexipteryx,epidexipteryx,Epidexipteryx,1,789022,unknown,,unknown,,164.7,161.2,162.95,3.5,Saurischia,,Nei Mongol,41.316387,119.238609,1,True,False,False,1,0.5,0.5,0.5,epidexipteryx,0.4,,epidexipteryx,silhouette,dino_images/images/dinos/general.jpg,,,general
Equijubus,equijubus,Equijubus,1,460641,herbivorous,ornithopod,ornithopod,,129.4,113.0,121.2,16.400000000000006,Ornithischia,,Gansu,41.583332,97.583336,1,True,False,False,2,0.35,0.6,0.75,equijubus,0.2,,equijubus,silhouette,dino_images/images/dinos/herbivore.png,,,herbivore
Erectopus,erectopus,Erectopus,8,510834,unknown,,unknown,,129.4,93.5,106.75,6.099999999999994,Saurischia,Metriacanthosauridae,Champagne-Ardenne,43.59165,5.1167,6,True,False,False,2,0.5,0.5,0.5,erectopus,0.4,,erectopus,silhouette,dino_images/images/dinos/general.jpg,,,general
Erketu,erketu,Erketu,2,566221,herbivorous,sauropod,sauropod,15.0,100.5,72.1,84.94999999999999,14.200000000000005,Saurischia,,Dornogov,40.750061,115.0336725,2,True,True,True,3,0.35,0.8,0.25,erketu,0.2,0.4211287988422577,erketu,silhouette,dino_images/images/dinos/long-necked.png,,,long-necked
Erliansaurus,erliansaurus,Erliansaurus,1,811555,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Therizinosauridae,Nei Mongol,43.840302,113.715599,1,True,False,False,2,0.5,0.5,0.5,erliansaurus,0.4,,erliansaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Erlikosaurus,erlikosaurus,Erlikosaurus,1,632009,omnivorous,small theropod,theropod,3.4,100.5,83.6,92.05,16.900000000000006,Saurischia,,Omnogov,43.144169,107.518059,1,True,True,True,3,0.65,0.55,0.9,erlikosaurus,0.6,0.085383502170767,erlikosaurus,silhouette,dino_images/images/dinos/carnivore.jpeg,,,carnivore
Eshanosaurus,eshanosaurus,Eshanosaurus,1,513242,unknown,,unknown,,201.3,199.3,200.3,2.0,Saurischia,Therizinosauridae,Yunnan,24.173901,102.401901,1,True,False,False,2,0.5,0.5,0.5,eshanosaurus,0.4,,eshanosaurus,silhouette,dino_images/images/dinos/general.jpg,,,general
Eubrontes (Brontozoum),eubrontes-brontozoum,Eubrontes (Brontozoum),11,504393,unknown,,unknown,,201.3,174.1,196.05,10.5,Saurischia,Eubrontidae,Massachusetts,42.235325,-72.626053,4,True,False,False,2,0.5,0.5,0.5,eubrontes-brontozoum,0.4,,eubrontes-brontozoum,silhouette,dino_images/images/dinos/general.jpg,,,general
